date,lnsp500_rf,sp500_rf,recessionD,dp,dy,ep,de,rvol,bm,ntis,tbl,lty,ltr,tms,dfy,dfr,infl,ma_1_9,ma_1_12,ma_2_9,ma_2_12,ma_3_9,ma_3_12,mom_9,mom_12,vol_1_9,vol_1_12,vol_2_9,vol_2_12,vol_3_9,vol_3_12,sento ,sent,dsento,dsent,ewsi
198402,-0.042,-0.0415,0,-3.09,-3.129,-2.359,-0.731,0.107,0.763,0.027,9.09,12.17,-1.78,3.08,1.51,0.06,0.559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7561,2.0897,-0.0854,-0.6717,0.5393
198403,0.0096,0.0097,0,-3.099,-3.085,-2.345,-0.754,0.1,0.762,0.024,9.52,12.53,-1.56,3.01,1.42,-0.79,0.458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7499,2.0713,-0.665,-0.5562,0.485
198404,-0.0011,-0.0012,0,-3.098,-3.093,-2.33,-0.768,0.076,0.759,0.023,9.69,12.84,-1.05,3.15,1.5,0.32,0.228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6656,1.8792,-0.4714,-0.3493,0.5217
198405,-0.0626,-0.0612,0,-3.031,-3.092,-2.249,-0.782,0.094,0.804,0.021,9.83,13.81,-5.16,3.98,1.46,0.33,0.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9359,2.129,-0.3242,-0.7182,0.4816
198406,0.0145,0.0147,0,-3.042,-3.025,-2.247,-0.796,0.088,0.784,0.001,9.87,13.74,1.5,3.87,1.5,0.49,0.291,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.9715,2.1791,-0.0034,-0.6421,0.4672
198407,-0.0221,-0.022,0,-3.023,-3.039,-2.223,-0.8,0.082,0.796,-0.002,10.12,12.93,6.93,2.81,1.71,-1.07,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8173,2.1103,-0.9978,-1.1014,0.4466
198408,0.0982,0.104,0,-3.12,-3.019,-2.316,-0.804,0.117,0.725,-0.003,10.47,12.7,2.66,2.23,1.76,0.41,0.321,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1.658,1.8426,-0.2667,0.5761,0.4592
198409,-0.0088,-0.0088,0,-3.114,-3.117,-2.306,-0.808,0.117,0.736,-0.009,10.37,12.35,3.42,1.98,1.69,-0.28,0.416,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1.7276,1.8118,-0.0244,-1.2652,0.5018
198410,-0.0053,-0.0053,0,-3.107,-3.107,-2.304,-0.803,0.112,0.736,-0.014,9.74,11.73,5.61,1.99,1.31,0.11,0.478,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.4342,1.505,-0.4371,-0.337,0.5184
198411,-0.018,-0.018,0,-3.085,-3.1,-2.287,-0.798,0.112,0.747,-0.022,8.61,11.69,1.18,3.08,1.19,0.94,0.254,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.4238,1.4873,-0.0271,-1.306,0.537
198412,0.0181,0.0184,0,-3.101,-3.078,-2.308,-0.793,0.114,0.733,-0.027,8.06,11.7,0.91,3.64,1.27,0.37,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.2314,1.3427,-0.1324,-0.5074,0.6388
198501,0.0674,0.0702,0,-3.166,-3.095,-2.384,-0.782,0.136,0.69,-0.03,7.76,11.27,3.64,3.51,1.18,-0.39,0.063,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1.185,1.2448,-0.525,0.0938,0.5294
198502,0.0076,0.0077,0,-3.169,-3.161,-2.398,-0.771,0.123,0.692,-0.025,8.27,12.09,-4.93,3.82,1.1,1.2,0.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2156,1.1514,0.7071,0.2997,0.6391
198503,-0.0075,-0.0075,0,-3.161,-3.164,-2.4,-0.761,0.123,0.724,-0.025,8.52,11.81,3.07,3.29,1.13,-1.28,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0629,1.0777,-0.3259,0.0256,0.6656
198504,-0.0108,-0.0108,0,-3.153,-3.157,-2.411,-0.741,0.126,0.729,-0.022,7.95,11.62,2.42,3.67,1.28,0.54,0.44,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.0876,1.045,-0.9061,-1.0506,0.5937
198505,0.0542,0.0561,0,-3.202,-3.149,-2.48,-0.721,0.124,0.697,-0.025,7.48,10.62,8.96,3.14,1.43,-0.76,0.407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.934,0.9492,0.029,0.3428,0.5944
198506,0.0097,0.0098,0,-3.21,-3.198,-2.509,-0.702,0.122,0.686,-0.027,6.95,10.55,1.42,3.6,1.46,-0.59,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7569,0.8311,-0.6237,-0.3366,0.621
198507,-0.0091,-0.0091,0,-3.201,-3.206,-2.512,-0.689,0.118,0.68,-0.025,7.08,10.91,-1.8,3.83,1.46,0.59,0.311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777,0.7512,0.6042,0.5678,0.6309
198508,-0.0124,-0.0124,0,-3.185,-3.197,-2.508,-0.677,0.085,0.687,-0.024,7.14,10.68,2.59,3.54,1.45,0.01,0.155,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.7974,0.8451,-0.6439,-1.4307,0.634
198509,-0.0397,-0.0392,0,-3.145,-3.181,-2.481,-0.664,0.096,0.69,-0.031,7.1,10.82,-0.21,3.72,1.41,0.92,0.217,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6544,0.8184,-0.4224,-0.4775,0.624
198510,0.0382,0.0392,0,-3.184,-3.143,-2.536,-0.648,0.108,0.667,-0.027,7.16,10.51,3.38,3.35,1.34,-0.09,0.309,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.6615,0.7307,0.2656,0.1685,0.6002
198511,0.0635,0.0659,0,-3.245,-3.182,-2.613,-0.631,0.125,0.623,-0.028,7.24,10.11,4.01,2.87,1.44,-0.31,0.308,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.6141,0.6607,0.2871,0.3986,0.6082
198512,0.041,0.0421,0,-3.286,-3.242,-2.671,-0.615,0.134,0.593,-0.019,7.1,9.56,5.41,2.46,1.42,-0.72,0.337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6823,0.7239,0.6673,0.3791,0.6303
198601,-0.0012,-0.0012,0,-3.284,-3.281,-2.676,-0.608,0.109,0.584,-0.019,7.07,9.58,-0.25,2.51,1.39,0.7,0.245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6607,0.8119,0.4499,-0.0226,0.5708
198602,0.0679,0.0706,0,-3.348,-3.279,-2.747,-0.601,0.132,0.536,-0.018,7.06,8.41,11.45,1.35,1.44,-3.93,0.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5261,0.7048,-0.4025,1.1182,0.6255
198603,0.0485,0.0499,0,-3.394,-3.343,-2.801,-0.594,0.147,0.52,-0.016,6.56,7.66,7.7,1.1,1.5,-5.14,-0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5453,0.6713,0.6774,0.9343,0.7074
198604,-0.0189,-0.0188,0,-3.377,-3.391,-2.782,-0.595,0.15,0.53,-0.025,6.06,7.82,-0.8,1.76,1.4,0.96,-0.459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2476,0.6065,-1.0058,-0.1249,0.6848
198605,0.0488,0.0503,0,-3.422,-3.373,-2.827,-0.596,0.148,0.504,-0.022,6.15,8.48,-5.05,2.33,1.2,3.41,-0.215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2966,0.6115,0.7836,0.6697,0.7142
198606,0.0105,0.0106,0,-3.433,-3.419,-2.836,-0.597,0.148,0.499,-0.012,6.21,7.9,6.13,1.69,1.21,-3.95,0.307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2984,0.5606,0.3433,0.3444,0.763
198607,-0.0644,-0.0627,0,-3.367,-3.428,-2.773,-0.594,0.168,0.532,-0.011,5.83,8.09,-1.08,2.26,1.28,1.39,0.489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3467,0.7205,-0.4811,-1.2864,0.8326
198608,0.0669,0.0696,0,-3.431,-3.362,-2.838,-0.592,0.188,0.498,-0.01,5.53,7.63,4.99,2.1,1.46,-2.24,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3093,0.7002,-0.4874,-0.1662,0.756
198609,-0.0915,-0.0879,0,-3.336,-3.425,-2.746,-0.59,0.206,0.535,-0.005,5.21,8.27,-5,3.06,1.31,3.86,0.183,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2967,0.7127,0.1325,0.1906,0.771
198610,0.0507,0.0522,0,-3.387,-3.334,-2.807,-0.58,0.211,0.503,-0.008,5.18,8.03,2.89,2.85,1.38,-1,0.486,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3365,0.7215,0.566,-0.3121,0.8016
198611,0.0203,0.0206,0,-3.407,-3.385,-2.837,-0.569,0.194,0.494,-0.002,5.35,7.79,2.67,2.44,1.39,-0.34,0.091,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4074,0.8237,-0.1029,-0.1848,0.8548
198612,-0.0323,-0.032,0,-3.376,-3.404,-2.817,-0.559,0.19,0.498,-0.011,5.53,7.89,-0.18,2.36,1.48,1.35,0.091,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4422,0.8406,-0.1555,0.1297,0.8627
198701,0.1222,0.1306,0,-3.497,-3.373,-2.926,-0.571,0.237,0.438,-0.006,5.43,7.78,1.61,2.35,1.36,0.55,0.091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5638,0.809,-0.3724,0.1405,0.7902
198702,0.0364,0.0373,0,-3.531,-3.495,-2.949,-0.582,0.225,0.425,-0.005,5.59,7.63,2.02,2.04,1.27,-1.44,0.631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4864,0.7272,1.7127,0.9422,0.8445
198703,0.0213,0.0217,0,-3.555,-3.529,-2.961,-0.594,0.215,0.428,-0.002,5.59,7.95,-2.23,2.36,1.25,1.36,0.359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4145,0.7075,0.0563,0.4235,0.8702
198704,-0.0137,-0.0137,0,-3.536,-3.547,-2.965,-0.571,0.213,0.431,0.004,5.64,8.59,-4.73,2.95,1.19,-0.29,0.447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5494,0.7548,0.0212,-0.7628,0.904
198705,0.0044,0.0044,0,-3.535,-3.529,-2.986,-0.549,0.196,0.43,0.007,5.66,8.8,-1.05,3.14,1.18,0.53,0.534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5021,0.6952,-0.1587,0.0254,0.849
198706,0.0442,0.0454,0,-3.575,-3.528,-3.048,-0.526,0.209,0.408,0.005,5.67,8.77,0.98,3.1,1.2,0.57,0.354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.394,0.6527,0.1788,0.1967,0.8721
198707,0.0439,0.0451,0,-3.616,-3.569,-3.063,-0.553,0.203,0.384,0.002,5.69,9.07,-1.78,3.38,1.19,0.59,0.353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3413,0.5466,-0.0843,0.0261,0.9058
198708,0.0336,0.0344,0,-3.645,-3.611,-3.065,-0.58,0.19,0.37,0.002,6.04,9.36,-1.65,3.32,1.13,0.9,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2719,0.488,0.3108,-0.0285,1.038
198709,-0.0272,-0.027,0,-3.615,-3.64,-3.01,-0.605,0.168,0.38,0.006,6.4,9.92,-3.69,3.52,1.13,-0.53,0.526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3492,0.5604,0.1091,-0.2653,0.9683
198710,-0.2484,-0.2211,0,-3.364,-3.61,-2.731,-0.633,0.229,0.495,0.01,6.13,9.26,6.23,3.13,1.1,-1.16,0.523,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0.1955,0.4977,-0.9741,-0.6734,0.9769
198711,-0.0905,-0.087,0,-3.269,-3.358,-2.609,-0.66,0.253,0.538,0.01,5.69,9.31,0.37,3.62,1.22,0.88,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2428,0.5542,0.1198,-0.7234,0.829
198712,0.0666,0.0692,0,-3.334,-3.263,-2.648,-0.686,0.267,0.509,0.013,5.77,9.2,1.65,3.43,1.18,0.47,0.087,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0574,0.3688,-0.6901,-0.0704,0.8833
198801,0.037,0.0379,0,-3.368,-3.329,-2.667,-0.702,0.233,0.504,0.008,5.81,8.52,6.66,2.71,1.19,-1.49,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0035,0.4153,-1.0231,-1.1897,0.7591
198802,0.0415,0.0426,0,-3.404,-3.363,-2.687,-0.716,0.235,0.476,0.009,5.66,8.54,0.52,2.88,1.22,0.86,0.26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.053,0.4618,-1.0767,-0.1622,0.7138
198803,-0.036,-0.0356,0,-3.365,-3.399,-2.634,-0.731,0.24,0.508,0.006,5.7,9.01,-3.07,3.31,1.18,1.19,0.259,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.08,0.3813,0.5991,-0.3692,0.7696
198804,0.0057,0.0058,0,-3.364,-3.354,-2.589,-0.774,0.237,0.496,0.005,5.91,9.29,-1.6,3.38,1.23,0.11,0.43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0083,0.2813,-0.3479,-0.397,0.7938
198805,0.0031,0.0031,0,-3.357,-3.353,-2.542,-0.815,0.237,0.497,0.001,6.26,9.52,-1.02,3.26,1.14,0.45,0.514,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0311,0.278,-0.6555,-1.0519,0.8597
198806,0.0414,0.0425,0,-3.389,-3.346,-2.535,-0.853,0.236,0.471,-0.005,6.46,9.17,3.68,2.71,1.14,0.11,0.341,1,1,1,0,1,0,0,0,1,1,1,1,1,1,-0.0194,0.223,0.3782,0.3231,0.9153
198807,-0.0098,-0.0098,0,-3.375,-3.381,-2.514,-0.861,0.223,0.474,-0.003,6.73,9.47,-1.7,2.74,1.15,0.59,0.425,1,1,1,1,1,0,1,0,1,1,1,1,1,1,-0.0107,0.1608,-0.5241,-0.877,0.9001
198808,-0.0386,-0.0381,0,-3.328,-3.367,-2.458,-0.869,0.224,0.497,-0.006,7.06,9.5,0.58,2.44,1.1,-0.04,0.423,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.0521,0.1592,-0.4723,-0.8901,0.8685
198809,0.036,0.0369,0,-3.358,-3.319,-2.482,-0.877,0.228,0.478,-0.005,7.24,9.17,3.45,1.93,1.08,-0.19,0.421,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.0784,0.0827,-0.7319,-0.7289,0.8645
198810,0.0205,0.0209,0,-3.375,-3.349,-2.493,-0.882,0.155,0.47,-0.011,7.35,8.89,3.08,1.54,0.9,-0.35,0.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0177,0.0024,-0.9089,-1.3105,0.9061
198811,-0.0206,-0.0205,0,-3.346,-3.365,-2.459,-0.887,0.131,0.477,-0.008,7.76,9.23,-1.96,1.47,1.03,0.27,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0515,-0.0018,-0.9177,-0.863,0.9611
198812,0.0119,0.0121,0,-3.351,-3.337,-2.459,-0.892,0.111,0.465,-0.022,8.07,9.18,1.1,1.11,1.08,-0.71,0.083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0633,0.0306,-0.1418,0.1273,0.9348
198901,0.0631,0.0656,0,-3.412,-3.343,-2.511,-0.901,0.121,0.431,-0.022,8.27,9.03,2.03,0.76,1.03,-0.01,0.166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0108,-0.0605,0.1689,-0.4822,0.9344
198902,-0.0322,-0.0319,0,-3.374,-3.403,-2.465,-0.909,0.117,0.447,-0.025,8.53,9.35,-1.79,0.82,0.97,0.5,0.497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.052,-0.1143,0.1557,0.387,0.935
198903,0.0157,0.0159,0,-3.386,-3.365,-2.469,-0.917,0.11,0.469,-0.023,8.82,9.29,1.22,0.47,0.87,-0.58,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1558,-0.144,-0.37,-0.1046,1.1788
198904,0.0431,0.0444,0,-3.424,-3.375,-2.515,-0.91,0.124,0.444,-0.023,8.65,9.18,1.59,0.53,0.82,0.54,0.574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0863,-0.1757,0.6613,0.2468,1.2222
198905,0.033,0.0338,0,-3.448,-3.414,-2.546,-0.902,0.135,0.433,-0.028,8.43,8.78,4.01,0.35,0.89,-0.22,0.652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1291,-0.2543,0.4618,0.4003,1.2106
198906,-0.0126,-0.0126,0,-3.43,-3.438,-2.534,-0.895,0.124,0.441,-0.024,8.15,8.21,5.5,0.06,0.93,-1.55,0.567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0533,-0.1653,-0.2889,-0.7523,1.2014
198907,0.0795,0.0833,0,-3.503,-3.418,-2.639,-0.863,0.15,0.404,-0.029,7.88,8.01,2.38,0.13,0.94,-0.6,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1682,-0.272,-0.9731,-0.4454,1.1809
198908,0.0131,0.0133,0,-3.506,-3.491,-2.676,-0.831,0.141,0.393,-0.025,7.9,8.41,-2.59,0.51,0.92,0.96,0.241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3199,-0.3555,0.7679,1.1666,1.2319
198909,-0.0106,-0.0106,0,-3.488,-3.495,-2.69,-0.798,0.132,0.399,-0.03,7.75,8.47,0.19,0.72,0.9,0.21,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3466,-0.3762,0.1136,-0.3651,1.3177
198910,-0.0304,-0.0301,0,-3.451,-3.476,-2.677,-0.774,0.135,0.406,-0.024,7.64,8.1,3.79,0.46,0.89,-1.03,0.321,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.462,-0.4759,-0.4477,-0.345,1.1713
198911,0.0139,0.0141,0,-3.456,-3.439,-2.705,-0.751,0.133,0.397,-0.027,7.69,8.08,0.78,0.39,0.92,-0.08,0.479,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.4608,-0.4749,0.0369,-0.2931,1.1472
198912,0.016,0.0162,0,-3.465,-3.444,-2.738,-0.727,0.135,0.39,-0.012,7.63,8.16,-0.06,0.53,0.96,0.12,0.239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2978,-0.3919,0.3608,-0.6777,1.2099
199001,-0.0764,-0.074,0,-3.386,-3.457,-2.684,-0.702,0.138,0.415,-0.014,7.64,8.65,-3.43,1.01,0.95,1.52,0.159,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.323,-0.3804,-1.0594,-0.0222,1.1644
199002,0.0069,0.007,0,-3.386,-3.378,-2.711,-0.676,0.129,0.409,-0.012,7.74,8.76,-0.25,1.02,0.92,0.13,1.026,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.3097,-0.3797,0.7551,-0.0689,1.2716
199003,0.0198,0.0201,0,-3.402,-3.378,-2.753,-0.649,0.13,0.471,-0.01,7.9,8.89,-0.44,0.99,0.84,0.33,0.47,0,1,0,0,0,0,1,1,1,1,1,1,1,1,-0.2845,-0.3632,0.1878,0.2456,1.2777
199004,-0.0314,-0.0311,0,-3.365,-3.392,-2.732,-0.633,0.125,0.48,-0.01,7.77,9.24,-2.02,1.47,0.84,0.11,0.545,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.2615,-0.2224,-0.9472,-0.8532,1.2448
199005,0.0865,0.0909,0,-3.443,-3.355,-2.826,-0.617,0.146,0.444,-0.002,7.74,8.83,4.15,1.09,0.94,-0.3,0.155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3817,-0.2638,0.1795,0.7276,1.2851
199006,-0.0132,-0.0132,0,-3.424,-3.433,-2.824,-0.601,0.146,0.443,0,7.73,8.64,2.3,0.91,0.96,-0.14,0.232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3466,-0.2727,0.0647,-0.7314,1.2871
199007,-0.0109,-0.0109,1,-3.414,-3.42,-2.811,-0.603,0.12,0.439,0.005,7.62,8.6,1.07,0.98,0.96,-0.05,0.54,1,1,1,1,1,1,1,1,0,0,0,0,1,1,-0.4747,-0.3355,-0.5366,-1.3124,1.256
199008,-0.1015,-0.0972,1,-3.31,-3.41,-2.705,-0.606,0.15,0.488,0.001,7.45,9.2,-4.19,1.75,1,1.27,0.384,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.5286,-0.2287,2.524,-0.8014,1.2775
199009,-0.0564,-0.0552,1,-3.253,-3.306,-2.645,-0.609,0.166,0.52,0.001,7.36,9.14,1.17,1.78,1.08,-0.26,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5419,-0.2208,0.0068,-0.3418,1.2874
199010,-0.0097,-0.0097,1,-3.239,-3.246,-2.644,-0.595,0.159,0.522,0,7.17,8.98,2.15,1.81,1.21,-0.83,0.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5294,-0.2323,-1.1313,-1.8547,1.3004
199011,0.0566,0.0586,1,-3.29,-3.232,-2.708,-0.582,0.175,0.499,0.001,7.06,8.58,4.02,1.52,1.32,-1.17,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5476,-0.3228,0.0644,0.187,1.341
199012,0.0217,0.0221,1,-3.307,-3.283,-2.739,-0.568,0.177,0.484,-0.002,6.74,8.44,1.87,1.7,1.38,-0.2,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5909,-0.3523,-0.616,-0.0873,1.3631
199101,0.0384,0.0394,1,-3.348,-3.307,-2.786,-0.561,0.165,0.466,0.001,6.22,8.37,1.3,2.15,1.41,0.2,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,-0.6951,-0.3931,1.4757,1.2164,1.2143
199102,0.064,0.0664,1,-3.412,-3.347,-2.858,-0.555,0.186,0.443,0.001,5.94,8.41,0.3,2.47,1.24,0.91,0.596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.6518,-0.3612,-0.3274,0.0651,1.3472
199103,0.0191,0.0194,1,-3.433,-3.412,-2.886,-0.548,0.186,0.457,0.003,5.91,8.44,0.38,2.53,1.16,0.7,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.6904,-0.4128,0.0759,0.5854,1.2577
199104,-0.0026,-0.0027,0,-3.433,-3.432,-2.911,-0.522,0.176,0.461,0.006,5.65,8.37,1.4,2.72,1.08,-0.02,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.4172,-0.4308,-2.4202,-0.0849,1.2245
199105,0.0373,0.0382,0,-3.469,-3.432,-2.974,-0.495,0.157,0.44,0.007,5.46,8.45,0,2.99,1,0.39,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3256,-0.3613,0.5425,0.0876,1.2554
199106,-0.051,-0.0499,0,-3.419,-3.468,-2.951,-0.468,0.17,0.458,0.014,5.57,8.6,-0.63,3.03,0.95,0.45,0.295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3813,-0.3338,-0.3793,-0.0294,1.2266
199107,0.0408,0.0419,0,-3.46,-3.416,-3.022,-0.437,0.181,0.44,0.015,5.58,8.5,1.57,2.92,0.89,0.1,0.295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.4631,-0.4557,-0.1697,0.0102,1.202
199108,0.019,0.0192,0,-3.476,-3.456,-3.07,-0.405,0.153,0.438,0.017,5.33,8.18,3.4,2.85,0.9,-0.65,0.147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2284,-0.5373,-0.6347,0.2059,1.2355
199109,-0.0214,-0.0213,0,-3.453,-3.472,-3.08,-0.372,0.141,0.442,0.023,5.22,7.9,3.03,2.68,0.9,-0.32,0.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.298,-0.5346,-0.0489,0.1113,1.2094
199110,0.009,0.0091,0,-3.467,-3.455,-3.127,-0.339,0.14,0.434,0.025,4.99,7.91,0.54,2.92,0.94,-0.11,0.438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.343,-0.5629,0.371,0.6964,1.2112
199111,-0.0452,-0.0444,0,-3.424,-3.469,-3.119,-0.305,0.135,0.46,0.03,4.56,7.89,0.82,3.33,0.97,0.24,0.146,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2868,-0.425,0.5523,0.3669,1.2152
199112,0.1042,0.1103,0,-3.532,-3.426,-3.263,-0.269,0.167,0.42,0.032,4.07,7.3,5.81,3.23,0.95,-1.45,0.291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.255,-0.3651,0.3765,0.531,1.3177
199201,-0.0219,-0.0217,0,-3.508,-3.529,-3.238,-0.271,0.161,0.413,0.032,3.8,7.76,-3.24,3.96,0.93,1.51,0.073,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.0537,-0.2933,1.2768,1.618,1.2483
199202,0.0096,0.0097,0,-3.515,-3.505,-3.243,-0.272,0.14,0.408,0.033,3.84,7.77,0.51,3.93,0.94,0.45,0.145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0001,-0.1498,0.5126,0.1875,1.2223
199203,-0.0229,-0.0227,0,-3.489,-3.511,-3.216,-0.273,0.141,0.402,0.042,4.04,7.97,-0.94,3.93,0.9,0.21,0.361,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.0124,-0.0351,0.1404,-0.3344,1.1792
199204,0.0249,0.0252,0,-3.517,-3.489,-3.226,-0.291,0.15,0.387,0.038,3.75,8.03,0.16,4.28,0.88,0,0.504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2938,-0.0761,-2.0907,-2.2229,1.1558
199205,0.0017,0.0017,0,-3.518,-3.517,-3.21,-0.308,0.136,0.383,0.037,3.63,7.81,2.43,4.18,0.85,0.11,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2762,-0.0972,-0.6126,-0.1635,1.1878
199206,-0.0182,-0.0181,0,-3.5,-3.518,-3.175,-0.325,0.125,0.392,0.043,3.66,7.65,2,3.99,0.83,-0.44,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2087,-0.1097,-0.2173,-0.2888,1.2535
199207,0.0371,0.0379,0,-3.537,-3.498,-3.195,-0.342,0.123,0.383,0.041,3.21,7.26,3.98,4.05,0.77,-0.9,0.357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2475,-0.1284,0.3714,0.2615,1.2245
199208,-0.0235,-0.0233,0,-3.511,-3.535,-3.152,-0.359,0.125,0.399,0.043,3.13,7.25,0.67,4.12,0.7,0.23,0.214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1831,-0.0809,-0.3496,-0.3715,1.2997
199209,0.0087,0.0087,0,-3.518,-3.509,-3.142,-0.376,0.12,0.398,0.041,2.91,7.1,1.85,4.19,0.7,-0.86,0.284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0744,-0.0328,0.3758,0.3495,1.2728
199210,0.0024,0.0024,0,-3.52,-3.518,-3.125,-0.395,0.118,0.403,0.041,2.86,7.41,-1.98,4.55,0.85,0.42,0.283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.1054,-0.057,1.3629,1.2785,1.3046
